year,HaFlood23,permit,trsFields,Water23,KgAIPest,nWater23,nRSimages23,FieldSizeHa,KgHaAIPest,KgHaAIInsectOnly,KgHaAIHerbOnly,KgHaAIInsectFung,KgHaAIFungOnly,MonthActive,TotActiveHaK,MonthMinWater23,DayActive,Month_wOffset,ihsKgHaAIInsectOnly100,ihsKgHaAIHerbOnly100,ihsKgHaAIInsectFung100,ihsKgHaAIFungOnly100,commShort,rcommShort,FarmSizeHa,NearFloodAreaMean,NearFloodAreaMax,Precip_mm
2022,0,1504950,"28S22E18",0,324.363,0,27,25.8999,12.52372,.5465649,3.010267,8.966794,.0000897,1,130.1414,,4,.9,4.6942989,6.4003487,7.4918459,.00896667,"PISTACHIO","PISTACHIO",2523.217,10.68333,15.3,82.7
2020,0,1504950,"28S22E20",0,537.2199,0,27,31.56551,17.01921,.7755117,2.793416,13.45019,.0000897,6,37.09158,,174,6.1,5.0441267,6.3255857,7.8973108,.00896667,"PISTACHIO","PISTACHIO",2460.896,9.196667,12.42,147
2021,0,1504950,"28S22E20",0,518.9027,0,27,31.56551,16.43892,.2245078,2.605436,13.45019,.0000897,1,128.7666,,19,1.1,3.8049684,6.2559212,7.8973108,.00896667,"PISTACHIO","PISTACHIO",2495.294,9.196667,12.42,137.2
2022,0,1504950,"28S22E20",0,569.1486,0,27,31.56551,18.03071,2.172219,2.408213,13.45019,.0000897,1,130.1414,,4,.9,6.0740718,6.1772067,7.8973108,.00896667,"PISTACHIO","PISTACHIO",2523.217,9.196667,12.42,82.7
2019,0,1504950,"28S22E20",0,1171.475,0,27,15.78275,74.22498,3.102047,17.322,53.80076,.0001793,1,69.81498,,18,1.1,6.4303821,8.1502947,9.283605,.01793263,"PISTACHIO","PISTACHIO",2274.74,9.1125,12.33,257.558
2022,0,1504950,"28S22E20",0,588.1464,0,27,31.56551,18.63257,2.172219,3.010068,13.45019,.0000897,1,130.1414,,4,.9,6.0740718,6.4002828,7.8973108,.00896667,"PISTACHIO","PISTACHIO",2523.217,7.99,10.8,82.27523
2019,0,1504950,"28S22E20",0,1100.314,0,27,57.8701,19.01351,.7753574,4.78787,13.45019,.0000897,1,69.81498,,18,1.1,5.0439277,6.8644041,7.8973109,.00896667,"PISTACHIO","PISTACHIO",2274.74,10.21,14.58,257.9
2020,0,1504950,"28S22E20",0,1041.166,0,27,57.8701,17.99143,.7756659,3.765487,13.45019,.0000897,6,37.09158,,174,6.1,5.0443255,6.6241963,7.8973109,.00896667,"PISTACHIO","PISTACHIO",2460.896,10.20333,14.58,147
2021,0,1504950,"28S22E20",0,1580.174,0,27,57.8701,27.30553,.3250251,4.40453,22.41698,.0000897,1,128.7666,,19,1.1,4.1747011,6.7809522,8.4081363,.00896667,"PISTACHIO","PISTACHIO",2495.294,10.20333,14.58,137.2
2022,0,1504950,"28S22E20",0,1078.31,0,27,57.8701,18.63329,2.17235,3.010655,13.45019,.0000897,1,130.1414,,4,.9,6.0741321,6.400478,7.8973109,.00896667,"PISTACHIO","PISTACHIO",2523.217,10.20333,14.58,82.7
2019,0,1504950,"28S22E20",0,1570.005,0,27,82.55595,19.01746,.7755116,4.79167,13.45019,.0000897,1,69.81498,,18,1.1,5.0441266,6.8651974,7.8973108,.00896667,"PISTACHIO","PISTACHIO",2274.74,10.09,13.32,257.7735
2020,0,1504950,"28S22E20",0,1485.048,0,27,82.55595,17.98838,.7755116,3.762591,13.45019,.0000897,6,37.09158,,174,6.1,5.0441266,6.623427,7.8973108,.00896667,"PISTACHIO","PISTACHIO",2460.896,10.09,13.32,145.2444
2021,0,1504950,"28S22E20",0,2156.826,0,27,82.55595,26.12562,.3250404,3.224734,22.41698,.0000897,1,128.7666,,19,1.1,4.1747482,6.4691703,8.4081363,.00896667,"PISTACHIO","PISTACHIO",2495.294,10.09,13.32,136.2194
2022,0,1504950,"28S22E20",0,1538.269,0,27,82.55595,18.63304,2.172346,3.010418,13.45019,.0000897,1,130.1414,,4,.9,6.0741303,6.4003991,7.8973108,.00896667,"PISTACHIO","PISTACHIO",2523.217,10.13667,13.41,82.55378
2019,0,1504950,"28S22E21",0,0,0,27,56.65604,0,0,0,0,0,1,69.81498,,18,1.1,0,0,0,0,"UNCULTIVATED AG","UNCULTIVATED AG",2274.74,6.653333,9,257.1
2020,0,1504950,"28S22E21",0,0,0,27,56.65604,0,0,0,0,0,6,37.09158,,174,6.1,0,0,0,0,"UNCULTIVATED AG","UNCULTIVATED AG",2460.896,6.653333,9,135.9
2021,0,1504950,"28S22E21",0,0,0,27,56.65604,0,0,0,0,0,1,128.7666,,19,1.1,0,0,0,0,"UNCULTIVATED AG","UNCULTIVATED AG",2495.294,6.653333,9,131
2022,0,1504950,"28S22E21",0,0,0,27,56.65604,0,0,0,0,0,1,130.1414,,4,.9,0,0,0,0,"UNCULTIVATED AG","UNCULTIVATED AG",2523.217,6.653333,9,81.7
2019,0,1504950,"28S22E29",0,4285.862,0,27,225.4101,19.01362,.775472,4.787867,13.45019,.0000897,1,69.81498,,18,1.1,5.0440756,6.8644034,7.8973108,.00896667,"PISTACHIO","PISTACHIO",2274.74,10.37,17.46,256.7564
2020,0,1504950,"28S22E29",0,4053.918,0,27,225.4101,17.98463,.7755513,3.758803,13.45019,.0000897,6,37.09158,,174,6.1,5.0441777,6.6224198,7.8973108,.00896667,"PISTACHIO","PISTACHIO",2460.896,10.37,17.46,144.9347
2021,0,1504950,"28S22E29",0,5898.145,0,27,225.4101,26.16628,.367634,3.222775,22.41698,.0000897,1,128.7666,,19,1.1,4.2978348,6.4685627,8.4081363,.00896667,"PISTACHIO","PISTACHIO",2495.294,10.37,17.46,136.951
2022,0,1504950,"28S22E29",0,6266.572,0,27,225.4101,27.80076,2.373346,3.010339,22.41698,.0000897,1,130.1414,,4,.9,6.1626227,6.4003726,8.4081363,.00896667,"PISTACHIO","PISTACHIO",2523.217,10.37,17.46,83.93656
2019,,1504950,"25S38E36",0,251.7491,0,27,52.60918,4.78527,0,4.78527,0,0,1,69.81498,,18,1.1,0,6.8638609,0,0,"PISTACHIO","PISTACHIO",2274.74,,,275.2081
2020,,1504950,"25S38E36",0,375.6113,0,27,52.60918,7.139653,.2245078,6.915145,0,0,6,37.09158,,174,6.1,3.804968,7.2320318,0,0,"PISTACHIO","PISTACHIO",2460.896,,,109.7665
2021,,1504950,"25S38E36",0,140.4451,0,27,52.60918,2.669593,0,2.669593,0,0,1,128.7666,,19,1.1,0,6.280247,0,0,"PISTACHIO","PISTACHIO",2495.294,,,81.23293
2022,,1504950,"25S38E36",0,248.2262,0,27,52.60918,4.718307,0,4.718307,0,0,1,130.1414,,4,.9,0,6.8497684,0,0,"PISTACHIO","PISTACHIO",2523.217,,,33.72174
2019,,1504950,"25S38E35",0,1407.522,0,27,161.8744,8.69515,0,8.69515,0,0,1,69.81498,,18,1.1,0,7.4610831,0,0,"PISTACHIO","PISTACHIO",2274.74,,,274.6382
2020,,1504950,"25S38E35",0,1258.315,0,27,161.8744,7.773404,.2245078,7.548896,0,0,6,37.09158,,174,6.1,3.804968,7.3197192,0,0,"PISTACHIO","PISTACHIO",2460.896,,,109.4789
2021,,1504950,"25S38E35",0,1112.628,0,27,161.8744,6.873401,0,6.873401,0,0,1,128.7666,,19,1.1,0,7.2259769,0,0,"PISTACHIO","PISTACHIO",2495.294,,,81.49955
2022,,1504950,"25S38E35",0,1054.059,0,27,161.8744,6.511587,0,6.511587,0,0,1,130.1414,,4,.9,0,7.1719011,0,0,"PISTACHIO","PISTACHIO",2523.217,,,33.60575
2019,,1504950,"25S38E23",0,284.6593,0,27,59.48884,4.785087,0,4.785087,0,0,1,69.81498,,18,1.1,0,6.8638227,0,0,"PISTACHIO","PISTACHIO",2274.74,,,272.5
2020,,1504950,"25S38E23",0,293.6109,0,27,59.48884,4.935562,.2245079,4.711054,0,0,6,37.09158,,174,6.1,3.8049686,6.8482302,0,0,"PISTACHIO","PISTACHIO",2460.896,,,108.4
2021,,1504950,"25S38E23",0,288.9546,0,27,59.48884,4.857291,0,4.857291,0,0,1,128.7666,,19,1.1,0,6.8787994,0,0,"PISTACHIO","PISTACHIO",2495.294,,,82.5
2022,,1504950,"25S38E23",0,280.6857,0,27,59.48884,4.718292,0,4.718292,0,0,1,130.1414,,4,.9,0,6.8497653,0,0,"PISTACHIO","PISTACHIO",2523.217,,,33.2
2019,,1504950,"26S38E12",0,247.5532,0,27,26.70928,9.268436,0,4.785039,4.483397,0,1,69.81498,,18,1.1,0,6.8638126,6.7986996,0,"PISTACHIO","PISTACHIO",2274.74,,,283.4
2020,,1504950,"26S38E12",0,154.7476,0,27,26.70928,5.793777,.4490154,5.344761,0,0,6,37.09158,,174,6.1,4.4977432,6.9744351,0,0,"PISTACHIO","PISTACHIO",2460.896,,,113.9
2021,,1504950,"26S38E12",0,71.30194,0,27,26.70928,2.669557,0,2.669557,0,0,1,128.7666,,19,1.1,0,6.2802335,0,0,"PISTACHIO","PISTACHIO",2495.294,,,77.4
2022,,1504950,"26S38E12",0,84.01425,0,27,26.70928,3.145508,0,3.145508,0,0,1,130.1414,,4,.9,0,6.4442954,0,0,"PISTACHIO","PISTACHIO",2523.217,,,35.3
2019,,1504950,"26S38E02",0,131.697,0,27,27.51865,4.785736,0,4.785736,0,0,1,69.81498,,18,1.1,0,6.8639583,0,0,"PISTACHIO","PISTACHIO",2274.74,,,283.4
2020,,1504950,"26S38E02",0,135.8264,0,27,27.51865,4.935794,.224508,4.711287,0,0,6,37.09158,,174,6.1,3.804969,6.8482795,0,0,"PISTACHIO","PISTACHIO",2460.896,,,113.9
2021,,1504950,"26S38E02",0,73.46702,0,27,27.51865,2.669718,0,2.669718,0,0,1,128.7666,,19,1.1,0,6.2802935,0,0,"PISTACHIO","PISTACHIO",2495.294,,,77.4
2022,,1504950,"26S38E02",0,129.8474,0,27,27.51865,4.718525,0,4.718525,0,0,1,130.1414,,4,.9,0,6.8498147,0,0,"PISTACHIO","PISTACHIO",2523.217,,,35.3
2021,0,1504950,"29S23E24",0,792.0496,0,27,69.606,11.37904,0,2.41216,8.966793,.0000897,1,128.7666,,19,1.1,0,6.1788442,7.4918458,.00896667,"PISTACHIO","PISTACHIO",2495.294,28.88667,155.16,131.8776
2022,0,1504950,"29S23E24",0,1157.414,0,27,69.606,16.62808,0,3.177798,13.45019,.0000897,1,130.1414,,4,.9,0,6.4545084,7.8973108,.00896667,"PISTACHIO","PISTACHIO",2523.217,28.88667,155.16,83.45029
2019,0,1504950,"29S23E24",0,917.8882,0,27,69.606,13.18691,.2245078,3.889678,8.966793,.0000897,1,69.81498,,18,1.1,3.804968,6.6566453,7.4918458,.00896667,"PISTACHIO","PISTACHIO",2274.74,28.88667,155.16,263.7111
2020,0,1504950,"29S23E24",0,845.4932,0,27,69.606,12.14684,.5598047,2.620157,8.966793,.0000897,6,37.09158,,174,6.1,4.7182299,6.2615553,7.4918458,.00896667,"PISTACHIO","PISTACHIO",2460.896,28.88667,155.16,137.6416
2019,12.78,1504950,"29S23E25",1,104.3001,22,27,26.70928,3.905015,.0263121,3.878702,0,0,1,69.81498,3,18,1.1,1.6948902,6.6538197,0,0,"PISTACHIO","PISTACHIO",2274.74,33.55667,198.81,264.7308
2020,12.78,1504950,"29S23E25",1,63.01424,22,27,26.70928,2.359264,0,2.359264,0,0,6,37.09158,3,174,6.1,0,6.1566716,0,0,"PISTACHIO","PISTACHIO",2460.896,33.55667,198.81,137.5725
2019,.45,1504950,"29S23E05",1,725.7472,8,27,80.9372,8.966794,0,0,8.966794,0,1,69.81498,1,18,1.1,0,0,7.4918459,0,"PISTACHIO","PISTACHIO",2274.74,15.10667,146.88,268.6
2020,.45,1504950,"29S23E05",1,1458.711,8,27,80.9372,18.02275,.0891573,0,17.93359,0,6,37.09158,1,174,6.1,2.8840947,0,8.1849928,0,"PISTACHIO","PISTACHIO",2460.896,15.10667,146.88,140.5
2021,.45,1504950,"29S23E05",1,2805.238,8,27,80.9372,34.65944,.0532242,0,17.93359,0,1,128.7666,1,19,1.1,2.3737858,0,8.1849928,0,"PISTACHIO","PISTACHIO",2495.294,15.10667,146.88,135.9
2022,.45,1504950,"29S23E05",1,2993.707,8,27,80.9372,36.98802,0,0,17.93359,0,1,130.1414,1,4,.9,0,0,8.1849928,0,"PISTACHIO","PISTACHIO",2523.217,15.10667,146.88,85.5
2019,0,1504950,"29S23E06",0,330.215,0,27,36.82643,8.966793,0,0,8.966793,0,1,69.81498,,18,1.1,0,0,7.4918458,0,"PISTACHIO","PISTACHIO",2274.74,5.19,55.89,272.3186
2020,0,1504950,"29S23E06",0,663.7138,0,27,36.82643,18.02276,.0891704,0,17.93359,0,6,37.09158,,174,6.1,2.8842403,0,8.1849927,0,"PISTACHIO","PISTACHIO",2460.896,5.19,55.89,144.1497
2021,0,1504950,"29S23E06",0,925.5305,0,27,36.82643,25.13224,.0532365,0,17.93359,0,1,128.7666,,19,1.1,2.3740122,0,8.1849927,0,"PISTACHIO","PISTACHIO",2495.294,5.19,55.89,135.9689
2022,0,1504950,"29S23E06",0,1362.137,0,27,36.82643,36.98803,0,0,17.93359,0,1,130.1414,,4,.9,0,0,8.1849927,0,"PISTACHIO","PISTACHIO",2523.217,5.19,55.89,87.97904
2019,.09,1504950,"27S22E28",1,370.5064,11,27,94.69653,3.912565,0,3.912565,0,0,1,69.81498,4,18,1.1,0,6.6625123,0,0,"PISTACHIO","PISTACHIO",2274.74,3.87,61.38,242.2376
2020,.09,1504950,"27S22E28",1,321.1421,11,27,94.69653,3.391277,.2245078,3.166769,0,0,6,37.09158,4,174,6.1,3.8049683,6.4510316,0,0,"PISTACHIO","PISTACHIO",2460.896,3.87,61.38,121.1443
2021,.09,1504950,"27S22E28",1,1268.495,11,27,94.69653,13.39537,.2245078,4.203979,8.966794,.0000897,1,128.7666,4,19,1.1,3.8049683,6.7343502,7.4918459,.00896667,"PISTACHIO","PISTACHIO",2495.294,3.87,61.38,130.8895
2022,.09,1504950,"27S22E28",1,293.3444,11,27,94.69653,3.097732,0,3.097642,0,.0000897,1,130.1414,4,4,.9,0,6.428961,0,.00896667,"PISTACHIO","PISTACHIO",2523.217,3.926667,62.91,77.99605
2019,0,1504950,"29S23E36",0,182.0244,0,27,46.53889,3.911232,.0262802,3.884952,0,0,1,69.81498,,18,1.1,1.6937557,6.6554298,0,0,"PISTACHIO","PISTACHIO",2274.74,47.94667,253.98,251.1
2020,0,1504950,"29S23E36",0,294.3089,0,27,46.53889,6.323934,.5596621,5.764271,0,0,6,37.09158,,174,6.1,4.7179751,7.0499969,0,0,"PISTACHIO","PISTACHIO",2460.896,47.94667,253.98,135.5
2021,0,1504950,"29S23E36",0,539.7487,0,27,46.53889,11.5978,0,2.630916,8.966794,.0000897,1,128.7666,,19,1.1,0,6.2656529,7.4918459,.00896667,"PISTACHIO","PISTACHIO",2495.294,47.94667,253.98,130.2
2022,0,1504950,"29S23E36",0,157.1613,0,27,46.53889,3.376988,.2010608,3.175837,0,.0000897,1,130.1414,,4,.9,3.6947875,6.4538912,0,.00896667,"PISTACHIO","PISTACHIO",2523.217,47.94667,253.98,85.1
2019,.09,1504950,"29S23E35",1,96.41406,1,27,24.68585,3.905641,.026262,3.879379,0,0,1,69.81498,1,18,1.1,1.6931065,6.6539941,0,0,"PISTACHIO","PISTACHIO",2274.74,42.97667,220.59,251.1
2020,.09,1504950,"29S23E35",0,155.7518,1,27,24.68585,6.309358,.5597745,5.749583,0,0,6,37.09158,1,174,6.1,4.7181758,7.0474455,0,0,"PISTACHIO","PISTACHIO",2460.896,42.97667,220.59,135.5
2021,0,1504950,"29S23E35",0,285.9979,0,27,24.68585,11.5855,0,2.618617,8.966794,.0000897,1,128.7666,,19,1.1,0,6.2609673,7.4918459,.00896667,"PISTACHIO","PISTACHIO",2495.294,42.99333,221.31,130.2
2022,0,1504950,"29S23E35",0,83.77019,0,27,24.68585,3.39345,.2010362,3.192324,0,.0000897,1,130.1414,,4,.9,3.6946653,6.4590691,0,.00896667,"PISTACHIO","PISTACHIO",2523.217,42.99333,221.31,85.1
2019,0,1504950,"29S23E25",0,401.6382,0,27,37.23111,10.7877,.2245078,1.490496,8.966794,.0000897,1,69.81498,,18,1.1,3.8049682,5.6974377,7.4918459,.00896667,"PISTACHIO","PISTACHIO",2274.74,41.43667,230.13,251.1
2020,0,1504950,"29S23E25",0,655.8786,0,27,37.23111,17.61641,.559895,8.089633,8.966794,.0000897,6,37.09158,,174,6.1,4.7183911,7.3889011,7.4918459,.00896667,"PISTACHIO","PISTACHIO",2460.896,41.43667,230.13,135.5
2021,0,1504950,"29S23E25",0,439.1308,0,27,37.23111,11.79473,.2245078,2.603336,8.966794,.0000897,1,128.7666,,19,1.1,3.8049682,6.2551146,7.4918459,.00896667,"PISTACHIO","PISTACHIO",2495.294,41.43667,230.13,130.2
2022,0,1504950,"29S23E25",0,619.4452,0,27,37.23111,16.63784,0,3.187557,13.45019,.0000897,1,130.1414,,4,.9,0,6.4575747,7.8973108,.00896667,"PISTACHIO","PISTACHIO",2523.217,41.43667,230.13,85.1
2019,.63,1504950,"29S23E26",1,1770.987,17,27,163.8978,10.80543,.2245078,1.508186,8.966794,.0000897,1,69.81498,4,18,1.1,3.8049683,5.7092359,7.4918459,.00896667,"PISTACHIO","PISTACHIO",2274.74,39.46667,226.62,252.2136
2020,.63,1504950,"29S23E26",1,2883.232,17,27,163.8978,17.59164,.559712,8.065048,8.966794,.0000897,6,37.09158,4,174,6.1,4.7180642,7.3858574,7.4918459,.00896667,"PISTACHIO","PISTACHIO",2460.896,39.46667,226.62,135.8037
2021,.63,1504950,"29S23E26",1,1936.381,17,27,163.8978,11.81456,.2245078,2.62317,8.966794,.0000897,1,128.7666,4,19,1.1,3.8049683,6.2627046,7.4918459,.00896667,"PISTACHIO","PISTACHIO",2495.294,39.46667,226.62,130.0667
2022,.63,1504950,"29S23E26",1,2725.665,17,27,163.8978,16.63027,0,3.179986,13.45019,.0000897,1,130.1414,4,4,.9,0,6.4551968,7.8973108,.00896667,"PISTACHIO","PISTACHIO",2523.217,39.46667,226.62,84.71224
2019,0,1504950,"29S23E27",0,597.451,0,27,55.0373,10.85538,.2245078,1.558199,8.966794,.0000897,1,69.81498,,18,1.1,3.8049681,5.7418581,7.4918459,.00896667,"PISTACHIO","PISTACHIO",2274.74,26.08667,180.45,251.1
2020,0,1504950,"29S23E27",0,968.7087,0,27,55.0373,17.60095,.5597008,8.074366,8.966794,.0000897,6,37.09158,,174,6.1,4.7180443,7.3870121,7.4918459,.00896667,"PISTACHIO","PISTACHIO",2460.896,26.08667,180.45,135.5
2021,0,1504950,"29S23E27",0,649.813,0,27,55.0373,11.80678,.2245078,2.615385,8.966794,.0000897,1,128.7666,,19,1.1,3.8049681,6.2597323,7.4918459,.00896667,"PISTACHIO","PISTACHIO",2495.294,26.08667,180.45,130.2
2022,0,1504950,"29S23E27",0,915.2164,0,27,55.0373,16.62902,0,3.178742,13.45019,.0000897,1,130.1414,,4,.9,0,6.4548053,7.8973108,.00896667,"PISTACHIO","PISTACHIO",2523.217,26.08667,180.45,85.1
2019,0,1504950,"29S23E34",0,75.055,0,27,6.879662,10.90969,.2245072,1.613337,8.966794,.0000897,1,69.81498,,18,1.1,3.8049653,5.7766314,7.4918459,.00896667,"PISTACHIO","PISTACHIO",2274.74,25.64333,174.96,251.1
2020,0,1504950,"29S23E34",0,124.3192,0,27,6.879662,18.07054,.5589108,8.544742,8.966794,.0000897,6,37.09158,,174,6.1,4.716632,7.4436338,7.4918459,.00896667,"PISTACHIO","PISTACHIO",2460.896,25.64333,174.96,135.5
2021,0,1504950,"29S23E34",0,81.84961,0,27,6.879662,11.89733,.2245072,2.70594,8.966794,.0000897,1,128.7666,,19,1.1,3.8049653,6.29377,7.4918459,.00896667,"PISTACHIO","PISTACHIO",2495.294,25.64333,174.96,130.2
2022,0,1504950,"29S23E34",0,114.2965,0,27,6.879662,16.61368,0,3.163402,13.45019,.0000897,1,130.1414,,4,.9,0,6.4499679,7.8973108,.00896667,"PISTACHIO","PISTACHIO",2523.217,25.63667,174.87,85.1
2019,0,1504950,"29S23E35",0,320.0567,0,27,29.54208,10.83393,.2245077,1.536714,8.966794,.0000897,1,69.81498,,18,1.1,3.8049679,5.7279745,7.4918459,.00896667,"PISTACHIO","PISTACHIO",2274.74,27.69667,197.19,251.1
2020,0,1504950,"29S23E35",0,522.5228,0,27,29.54208,17.68741,.5595174,8.161008,8.966794,.0000897,6,37.09158,,174,6.1,4.7177165,7.3976854,7.4918459,.00896667,"PISTACHIO","PISTACHIO",2460.896,27.69667,197.19,135.5
2021,0,1504950,"29S23E35",0,348.9064,0,27,29.54208,11.81049,.2245077,2.619098,8.966794,.0000897,1,128.7666,,19,1.1,3.8049679,6.261151,7.4918459,.00896667,"PISTACHIO","PISTACHIO",2495.294,27.69667,197.19,130.2
2022,0,1504950,"29S23E35",0,491.5693,0,27,29.54208,16.63963,0,3.18935,13.45019,.0000897,1,130.1414,,4,.9,0,6.458137,7.8973108,.00896667,"PISTACHIO","PISTACHIO",2523.217,27.65,197.01,85.1
2019,,1504950,"26S38E12",0,266.3082,0,27,28.73271,9.268469,0,4.785072,4.483397,0,1,69.81498,,18,1.1,0,6.8638195,6.7986996,0,"PISTACHIO","PISTACHIO",2274.74,,,283.4
2020,,1504950,"26S38E12",0,103.1443,0,27,28.73271,3.589786,.4490156,3.14077,0,0,6,37.09158,,174,6.1,4.4977438,6.442788,0,0,"PISTACHIO","PISTACHIO",2460.896,,,113.9
2021,,1504950,"26S38E12",0,76.71764,0,27,28.73271,2.670046,0,2.670046,0,0,1,128.7666,,19,1.1,0,6.2804165,0,0,"PISTACHIO","PISTACHIO",2495.294,,,77.4
2022,,1504950,"26S38E12",0,90.38147,0,27,28.73271,3.145596,0,3.145596,0,0,1,130.1414,,4,.9,0,6.4443232,0,0,"PISTACHIO","PISTACHIO",2523.217,,,35.3
2019,,1504950,"26S38E02",0,56.2618,0,27,6.07029,9.268387,0,4.78499,4.483397,0,1,69.81498,,18,1.1,0,6.8638024,6.7986996,0,"PISTACHIO","PISTACHIO",2274.74,,,283.4
2020,,1504950,"26S38E02",0,21.79168,0,27,6.07029,3.58989,.4490152,3.140875,0,0,6,37.09158,,174,6.1,4.4977429,6.4428214,0,0,"PISTACHIO","PISTACHIO",2460.896,,,113.9
2021,,1504950,"26S38E02",0,16.21896,0,27,6.07029,2.671859,0,2.671859,0,0,1,128.7666,,19,1.1,0,6.2810952,0,0,"PISTACHIO","PISTACHIO",2495.294,,,77.4
2022,,1504950,"26S38E02",0,19.0953,0,27,6.07029,3.145699,0,3.145699,0,0,1,130.1414,,4,.9,0,6.444356,0,0,"PISTACHIO","PISTACHIO",2523.217,,,35.3
2019,,1504950,"26S38E02",0,0,0,27,64.74976,0,0,0,0,0,1,69.81498,,18,1.1,0,0,0,0,"UNCULTIVATED AG","UNCULTIVATED AG",2274.74,,,283.4
2020,,1504950,"26S38E02",0,0,0,27,64.74976,0,0,0,0,0,6,37.09158,,174,6.1,0,0,0,0,"UNCULTIVATED AG","UNCULTIVATED AG",2460.896,,,113.9
2021,,1504950,"26S38E02",0,0,0,27,64.74976,0,0,0,0,0,1,128.7666,,19,1.1,0,0,0,0,"UNCULTIVATED AG","UNCULTIVATED AG",2495.294,,,77.4
2022,,1504950,"26S38E02",0,0,0,27,64.74976,0,0,0,0,0,1,130.1414,,4,.9,0,0,0,0,"UNCULTIVATED AG","UNCULTIVATED AG",2523.217,,,35.3
2019,,1504950,"26S38E12",0,401.3346,0,27,43.3014,9.268398,0,4.785001,4.483397,0,1,69.81498,,18,1.1,0,6.8638047,6.7986996,0,"PISTACHIO","PISTACHIO",2274.74,,,283.4
2020,,1504950,"26S38E12",0,155.4392,0,27,43.3014,3.589703,.4490156,3.140688,0,0,6,37.09158,,174,6.1,4.4977436,6.4427616,0,0,"PISTACHIO","PISTACHIO",2460.896,,,113.9
2021,,1504950,"26S38E12",0,115.6099,0,27,43.3014,2.669888,0,2.669888,0,0,1,128.7666,,19,1.1,0,6.2803574,0,0,"PISTACHIO","PISTACHIO",2495.294,,,77.4
2022,,1504950,"26S38E12",0,136.2051,0,27,43.3014,3.145513,0,3.145513,0,0,1,130.1414,,4,.9,0,6.4442968,0,0,"PISTACHIO","PISTACHIO",2523.217,,,35.3
2019,,1504950,"26S38E11",0,341.3249,0,27,36.82643,9.268478,0,4.785081,4.483397,0,1,69.81498,,18,1.1,0,6.8638215,6.7986995,0,"PISTACHIO","PISTACHIO",2274.74,,,283.4
2020,,1504950,"26S38E11",0,132.1956,0,27,36.82643,3.589693,.4490157,3.140678,0,0,6,37.09158,,174,6.1,4.4977439,6.4427585,0,0,"PISTACHIO","PISTACHIO",2460.896,,,113.9
2021,,1504950,"26S38E11",0,98.3241,0,27,36.82643,2.669933,0,2.669933,0,0,1,128.7666,,19,1.1,0,6.2803743,0,0,"PISTACHIO","PISTACHIO",2495.294,,,77.4
2022,,1504950,"26S38E11",0,115.8376,0,27,36.82643,3.145503,0,3.145503,0,0,1,130.1414,,4,.9,0,6.4442937,0,0,"PISTACHIO","PISTACHIO",2523.217,,,35.3
2019,0,1504951,"26S26E32",0,1331.428,0,27,29.94676,44.45984,.7755115,4.897865,13.45019,.0000897,1,69.81498,,18,1.1,5.0441264,6.8871179,7.8973109,.00896667,"PISTACHIO","PISTACHIO",52.20449,7.986667,24.12,298.3
2020,0,1504951,"26S26E32",0,903.6794,0,27,29.94676,30.1762,.6835189,7.780638,13.45019,.4660978,1,113.3868,,8,1.1,4.9178699,7.3499561,7.8973109,4.5350725,"PISTACHIO","PISTACHIO",52.20449,7.986667,24.12,153.8
2021,0,1504951,"26S26E32",0,1044.098,0,27,29.94676,34.86513,.2291977,4.043066,22.41698,.3801301,1,128.7666,,19,1.1,3.8256224,6.6953222,8.4081363,4.3312488,"PISTACHIO","PISTACHIO",52.20449,7.986667,24.12,166
2022,0,1504951,"26S26E32",0,789.941,0,27,29.94676,26.37818,.0015832,4.978289,13.45019,.1401958,1,130.1414,,4,.9,.15766591,6.9034047,7.8973109,3.3348718,"PISTACHIO","PISTACHIO",52.20449,7.97,24.12,116.4
2023,0,1504951,"26S26E32",0,888.286,0,27,29.94676,29.66217,.2235771,3.50684,17.93359,.1902475,2,20.90071,,52,2.1,3.800818,6.5530348,8.1849928,3.6395779,"PISTACHIO","PISTACHIO",52.20449,7.97,24.12,336.3
2019,.54,1504951,"28S24E11",1,836.4204,1,27,22.25773,37.57887,.7751107,3.864108,13.45019,.0000897,1,69.81498,11,18,1.1,5.0436096,6.6500499,7.8973109,.00896667,"PISTACHIO","PISTACHIO",52.20449,5.15,115.47,261.5
2020,.54,1504951,"28S24E11",1,573.7429,1,27,22.25773,25.77724,.7759128,3.7553,13.45019,.0000897,1,113.3868,11,8,1.1,5.0446437,6.6214874,7.8973109,.00896667,"PISTACHIO","PISTACHIO",52.20449,5.153333,115.56,134.9
2021,.54,1504951,"28S24E11",1,248.6131,1,27,22.25773,11.16974,0,3.354927,0,.0000897,1,128.7666,11,19,1.1,0,6.5087495,0,.00896667,"PISTACHIO","PISTACHIO",52.20449,5.153333,115.56,131.7
2022,.54,1504951,"28S24E11",1,527.1955,1,27,22.25773,23.68595,0,2.408776,13.45019,.0000897,1,130.1414,11,4,.9,0,6.1774404,7.8973109,.00896667,"PISTACHIO","PISTACHIO",52.20449,5.153333,115.56,94.5
2023,.54,1504951,"28S24E11",1,417.2652,1,27,22.25773,18.74698,.2248582,5.631337,8.966794,.0010536,2,20.90071,11,52,2.1,3.8065261,7.026665,7.4918459,.10516586,"PISTACHIO","PISTACHIO",52.20449,5.153333,115.56,284.8
